longitude,latitude,housing_median_age,total_rooms,population,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_1,ocean_2,ocean_3,ocean_4,ocean_5,median_house_value
0.6666312362661759,-0.6541955685881748,1.758524412482507,-0.09325652897802798,1.219999589655543,0.06198654536199944,0.021283170332143508,-0.39318037826617613,0.4422119615962967,2.503537074160592,1.0,0.0,0.0,0.0,0.0,193600.0
0.5925610989032675,-0.7626131045820815,1.406964743766015,-0.5437364074812684,-0.6791682861704078,-0.5786568749350747,0.9976632243525795,0.08924283235275099,-0.8131443675387617,-0.28606486412546056,1.0,0.0,0.0,0.0,0.0,191000.0
0.6172511446909037,-0.6794114472178859,1.548416456161196,0.8499903777257077,1.394775095605537,1.4217449413605912,-0.7474643570451033,-1.209037791464677,1.6536113048068533,0.04628555978464264,1.0,0.0,0.0,0.0,0.0,219200.0
1.3332624725323519,-1.6060293005416786,0.22725389424079473,0.595415292779021,0.4317383882462021,0.8055712771737943,-0.014422670508999234,-0.4222357652219329,0.39421034243797526,-0.8971372811261782,1.0,0.0,0.0,0.0,0.0,155800.0
-1.382642564107624,0.99365494478054,1.120495763342832,0.12025852748628159,-0.0626333195273183,-0.06974282981296535,0.7047377289788594,0.5252575325218505,-0.7371888597819716,0.06864400916651539,0.0,0.0,0.0,0.0,1.0,319000.0
0.691321282053812,-0.8477666381951624,1.1925780294582198,-0.33022578147906445,-0.568316208551054,-0.28224009796677785,0.4453310287766427,-0.13022321504183768,-0.19228717261280126,-0.8485088997738263,1.0,0.0,0.0,0.0,0.0,314700.0
-1.4073326098952603,1.03842154653466,1.477833016516196,0.003729380075712853,-0.19127553902427252,-0.1466338082449777,0.14186932723031126,0.422573901086742,-0.2529824478584424,-0.08228805200771497,0.0,0.0,0.0,0.0,1.0,320200.0
0.6172511446909037,-0.717572977483761,1.0480894808935421,-0.35381222468086393,0.8674105254938393,0.3368695580032171,-1.2653404557870125,-1.930549788339986,1.8355530213951605,1.3050478232604625,1.0,0.0,0.0,0.0,0.0,136400.0
0.5184909615403591,-0.6920867619818054,0.9022682146245493,0.6399759422230018,0.4016725402851178,0.32809287342795035,1.9442724976921675,0.8129027347879615,-1.5839229479305248,0.2540129424555149,1.0,0.0,0.0,0.0,0.0,500001.0
0.7407013736290844,-0.8279398085825889,-0.9937501357958212,0.299053837657146,0.20997828997791468,-0.0877692562498225,1.3743866678585,1.010222622929475,-1.528684518062158,0.8304688199039376,1.0,0.0,0.0,0.0,0.0,350400.0
-0.07407013736290843,0.6239090326409034,-0.08445670936212549,-1.2302111619649245,-0.5486214594052653,-0.9840412119483831,-0.296274840929541,-0.8772040846083703,0.09313831550363902,1.3046273816770153,0.0,1.0,0.0,0.0,0.0,113800.0
-1.3332624725323519,1.211572047501322,0.22725389424079473,-0.39142832405708594,-0.3253968883350624,-0.46833046309379955,-0.06468220550804075,0.21536884051644853,-0.2205584667843024,0.4498075114527238,0.0,0.0,0.0,1.0,0.0,158700.0
0.9382217399301735,-0.7368071308925678,-1.0814226302591583,1.258445669999428,1.2997600210961726,0.9327747451469378,1.069943567891821,0.829429749270622,-1.5667543506953885,0.9039589899844331,0.0,1.0,0.0,0.0,0.0,193100.0
-1.1357421062312627,0.9372514072960755,1.120495763342832,-3.189783472059035,-3.0826289595840177,-3.236051013499552,3.134050557915766,0.3791504368496247,-2.0201389233462304,0.970961455831472,1.0,0.0,0.0,0.0,0.0,500001.0
-1.2098122435941712,1.1186491187241705,-0.005749165877944205,0.9348558793403192,0.6900061238161173,0.6927977606258398,0.9748760478107527,0.6495881946782919,-1.131100088056017,0.07117822456548777,0.0,1.0,0.0,0.0,0.0,192300.0
0.7160113278414483,-0.6920867619818054,1.335804517327772,-0.8582746949029353,-0.7202177327285335,-0.9305331946194736,0.8975079273449181,0.18997259270249625,-0.015823330559829867,0.6732422668573227,1.0,0.0,0.0,0.0,0.0,244400.0
1.3332624725323519,-1.7113629009104259,-0.7365465136206101,-1.3035267639420343,-1.4456358895286217,-1.674564689637943,1.39958371013218,1.192194414025306,-0.00777117240659775,0.8256814619503846,0.0,0.0,0.0,0.0,1.0,273600.0
0.9876018315054459,-0.9553295877889406,0.07242453682251491,-0.7612492388840988,-0.8420818988344252,-0.9600410664028329,1.3619932797925418,0.5728827844554432,-0.6573709111033194,0.3964328597136429,1.0,0.0,0.0,0.0,0.0,279800.0
-1.9011335256479833,1.924565999676693,-0.7365465136206101,-0.13817605562680274,-0.03182315867302296,-0.20740087320807557,-1.367458393897285,0.20407162416535027,0.31435726401899694,0.5277411076489626,1.0,0.0,0.0,0.0,0.0,50000.0
0.5678710531156314,-0.8213544752540697,-0.08445670936212549,0.0710398987914758,-0.11301729665386613,0.15363946022296357,0.6332472093582645,-0.17965039326489182,0.23413826327953235,-0.7055111805533463,1.0,0.0,0.0,0.0,0.0,316900.0
-1.2591923351694434,1.0350111721140356,1.406964743766015,-1.8404915842405127,-1.5950554222444169,-1.4205513622024457,-1.0328518692622504,-1.6911533253070705,1.3957870491609292,-0.6622886160009476,0.0,0.0,0.0,1.0,0.0,97200.0
0.8147715109919929,-0.7111844943405073,-0.40511317774427846,1.7119750174111235,2.272371214634461,1.594051552399954,0.7519066675211182,0.4104651152970529,-0.45757102381028997,1.4205120818730315,1.0,0.0,0.0,0.0,0.0,181000.0
-1.382642564107624,1.05539150527492,1.758524412482507,0.40275868828748923,-1.124695453925047,-0.3187811078288234,0.7975215259413464,1.799337514112875,0.07772952925427504,-2.7823959785951047,0.0,0.0,0.0,1.0,0.0,500001.0
0.7900814652043566,-0.808219109536541,-1.1701838364402568,-1.098743710280032,-1.3236126784526854,-1.477871752565185,2.3359666460753004,1.1733638063574516,-1.488592061784714,0.5495257143634201,1.0,0.0,0.0,0.0,0.0,462800.0
-0.12345022893818074,0.5153790650525586,-0.2435668641484389,-0.3474908379936497,-0.4212714158135631,-0.5739186021821935,-0.11389173453384963,0.6323403138964767,-0.5764995369444724,0.48178057315059564,0.0,1.0,0.0,0.0,0.0,103100.0
0.172830320513453,0.44183111386225754,-1.5380979667732875,-0.1367769343182834,0.30661292132288676,0.07534521900403429,-1.6912953555565056,-0.5531914604817157,0.5359797789027755,0.6552382562129535,0.0,1.0,0.0,0.0,0.0,58400.0
0.6419411904785398,-0.6857434488579243,-0.16372101170618064,0.24188781159313383,1.5733126453159074,1.0193805138564487,-1.231333398486436,-1.909864976636712,1.6620356936576604,1.2650566535463066,1.0,0.0,0.0,0.0,0.0,173200.0
-1.382642564107624,1.03842154653466,1.758524412482507,-0.22054071128973465,0.5440833552520559,0.5789885128421726,-1.0530171063464309,-2.168374764045147,1.8157415614432262,-0.015028127944922873,0.0,0.0,0.0,1.0,0.0,250000.0
0.5431810073279952,-0.7111844943405073,1.758524412482507,-0.6300974551999505,-0.9612496568970353,-0.621893468613952,1.0479868248063222,-0.04215788514345771,-0.0673886083507655,-1.1127268438469324,1.0,0.0,0.0,0.0,0.0,500001.0
-1.3085724267447159,1.048619874084989,1.120495763342832,-0.3364839854086224,0.04129441680605368,-0.04478884026882664,-1.4807392089918605,-0.8121521181739308,1.1518312787126426,0.28541880618004806,0.0,0.0,0.0,1.0,0.0,126800.0
0.5431810073279952,-0.6167058949129666,0.45597943036111455,0.26900382549686525,0.7862463745626244,0.4696820123906188,-0.10309746453970764,-0.45308081472031475,0.3021960608467667,0.8295211921492909,1.0,0.0,0.0,0.0,0.0,222500.0
0.04938009157527229,0.5827208074130739,0.38018417273791916,0.1788263948237106,0.8128443949434544,0.3251588802406788,-1.7140523597123543,-0.3295214055102518,0.28837715384792906,1.2169300704733426,0.0,1.0,0.0,0.0,0.0,51800.0
-1.2591923351694434,1.0144330777758983,0.6808638548626651,-0.038808466634256134,-0.10283019489655977,0.09521346524759632,-0.6910237391266508,-0.32870014303274847,0.6572194100651187,-0.5089464980851465,0.0,0.0,0.0,1.0,0.0,174000.0
-0.8641516025672651,1.0688695558116885,-0.005749165877944205,-0.6403964100064212,-0.693331719481708,-0.839538946927961,0.3023982852733662,0.5677473831011667,-0.576341368961877,0.4765266037280839,0.0,1.0,0.0,0.0,0.0,155700.0
-0.3703506868145422,1.1447136623060923,1.120495763342832,-3.110749026786915,-3.266966102937699,-3.36188495385264,-3.42930821041353,1.5122290646936978,-0.39226501309883527,0.7225356814892016,0.0,1.0,0.0,0.0,0.0,162500.0
-1.0369819230807182,0.6361328749590947,0.8288336814635218,0.5973116943625945,1.5543881283013616,1.0001831746100938,-0.7014921854617548,-0.8811682197874998,0.8853868190518774,1.2677789932047896,1.0,0.0,0.0,0.0,0.0,119200.0
-1.6048529761963495,1.416252968057976,-0.6525509614138001,-0.07154915620592107,-0.38377699020122286,-0.32700150507641657,-0.33796061953731754,0.6990301864703722,-0.40441729856709735,-0.12952473406642323,1.0,0.0,0.0,0.0,0.0,134200.0
-0.8888416483549013,1.350477904167697,0.9753501376238853,1.06682751143833,1.08139559206471,1.330714517988272,-0.8396037493691075,-0.46595633746876236,0.65429156042356,-0.48605103278143624,0.0,1.0,0.0,0.0,0.0,87900.0
0.14814027472581687,-0.6291581684719845,-0.2435668641484389,-0.4216349698360846,0.21105475686290928,-0.4330335171182204,0.29508958440425626,0.02905460547870579,-0.04908543940503785,1.6817413649742121,0.0,0.0,0.0,0.0,1.0,188000.0
1.2838823809570796,-1.68682981077523,0.6808638548626651,-0.9107916526270633,-0.05643041909730866,-0.6316501293510652,-1.112832924065195,-0.9088028218238734,1.1714033965364778,1.5722084295531669,0.0,0.0,0.0,0.0,1.0,88500.0
-1.3332624725323519,1.1219254254906574,0.45597943036111455,-0.32866477198960026,-0.30825092723333375,-0.29433960044505947,0.5196171083166319,-0.09199534776196386,-0.4194336088424911,-0.00024258091720671517,0.0,0.0,0.0,1.0,0.0,162000.0
0.49380091575272295,-0.6104962698632281,0.45597943036111455,-0.40442497065609523,-0.3340322162384733,-0.4461880959932883,0.244045965437158,0.11589114244091338,0.1950299985378539,0.36226907261202346,1.0,0.0,0.0,0.0,0.0,217700.0
-0.839461556779629,1.0621413485731541,0.5313485101271401,0.20279533805247552,0.14315700031322853,-0.07693291934726089,0.20585506000791173,0.7504365507148184,-1.0384509146213186,0.6361914078330071,0.0,1.0,0.0,0.0,0.0,197600.0
-1.012291877293082,1.5304485466476163,-0.486874873863108,0.20801613230873792,0.10715447371383305,0.14080481776509332,-1.0067175084721938,0.2156377392676684,-0.2638287748962318,-0.03504361229201896,0.0,1.0,0.0,0.0,0.0,73800.0
-1.1357421062312627,0.8683431382973218,-0.9937501357958212,0.15752469565355168,0.11734867299439522,-0.20740087320807557,0.9906403547806268,0.9667963828127096,-1.1172973335819558,0.9082389389040368,1.0,0.0,0.0,0.0,0.0,253200.0
0.172830320513453,0.030578964375209166,-0.9937501357958212,-0.4726401158563142,-0.5982923092441397,-0.7797657898401195,0.9685058281566739,0.8664169516565444,-1.2460668661639986,0.5766836662729157,0.0,1.0,0.0,0.0,0.0,118500.0
0.7407013736290844,-0.6730906811456915,-0.005749165877944205,-1.4479830097034134,-1.027644879755313,-1.0773878342327539,-0.1701531711694368,-1.3643523267386628,1.0339906279263467,0.18117243812623685,1.0,0.0,0.0,0.0,0.0,187500.0
-1.9258235714356193,1.709817858499889,0.5313485101271401,-0.08169185613839698,-0.38972256219275564,-0.06257976988891521,-1.2179801328042015,-0.028378313047344977,0.5664955159036056,-0.9362945267324739,1.0,0.0,0.0,0.0,0.0,101500.0
-0.7653914194167205,1.4274527035503937,-0.9070900272610706,1.2169530963267918,0.841487083545291,0.9503656354329918,0.27643948928603784,0.7038953652803256,-0.8976250849575987,-0.1769500333804369,0.0,1.0,0.0,0.0,0.0,185400.0
0.839461556779629,-0.6667811506413409,0.606305551167302,-1.2537752994880411,-1.256019814126847,-1.2973407939606179,0.5601638089191381,0.09175039152533916,-0.48841604220193374,0.15421258829818507,1.0,0.0,0.0,0.0,0.0,151300.0
0.6172511446909037,-0.5734686968736005,1.120495763342832,-0.49399779070679084,-0.5307651594885363,-0.5739186021821935,0.060385085627234915,0.22083715261033812,0.04090377208294534,0.1616752088526481,1.0,0.0,0.0,0.0,0.0,176500.0
0.5184909615403591,-0.7368071308925678,1.1925780294582198,-0.26283850496933,-0.48928307271971166,-0.40701102331180355,0.6682387162691378,0.404214410056506,-0.15599296882423178,-0.21330853812141512,1.0,0.0,0.0,0.0,0.0,355800.0
1.2098122435941712,-1.5661850162431794,-0.7365465136206101,0.3073176876215971,-0.0465485410826915,-0.19585550229828635,1.8231548575414889,1.2932019365365792,-2.127539298956671,0.4574566615355234,0.0,0.0,0.0,0.0,1.0,363600.0
1.3332624725323519,-1.6462428402590479,-2.0394964237247337,0.4074612501824761,0.5549847203317824,0.9239270228380524,-1.4817612981141237,-1.2058044876166054,1.1853338546587933,-0.8607876694563831,0.0,0.0,0.0,0.0,1.0,132000.0
0.09876018315054458,-0.5673355951507991,1.758524412482507,-1.8491007267873463,-1.7699098479860418,-1.6841940691958168,-0.8273922784443437,-0.7097736841339863,0.7616402046163984,-0.3381301613313648,0.0,0.0,0.0,0.0,1.0,198400.0
0.6419411904785398,-0.6667811506413409,1.6187218709147182,-0.022329623262727517,0.5997950199378728,0.021351099062591965,-0.505207066248243,-0.08794365920451837,0.15254991062697132,1.4537686692377088,1.0,0.0,0.0,0.0,0.0,178800.0
-1.357952518319988,1.0418264550033605,1.758524412482507,-2.4184795579924407,-2.505216182575148,-2.3825953648696148,-1.7562525627680374,-0.21532212861994135,1.204395385141188,-0.5843006061047542,0.0,0.0,0.0,1.0,0.0,450000.0
-1.5801629304087133,1.8557422251847657,-1.1701838364402568,-1.391497864632983,-1.7920588936588906,-1.859237647580676,-0.809231084396969,1.5396546857597309,-0.4484008710738918,0.26641083057615017,0.0,1.0,0.0,0.0,0.0,102100.0
-1.3085724267447159,1.0621413485731541,1.120495763342832,-0.9965791616868211,-0.9951675445566476,-0.6913832357057094,-1.4626360990674965,-1.0124542085182557,1.6239644995419857,-1.0011708210748618,0.0,0.0,0.0,1.0,0.0,137500.0
-0.8888416483549013,1.3358625560507276,-0.5693412844794763,1.7716419372459165,1.6821665456204475,1.5756863199370794,0.33113229981457387,0.5686578160523698,-0.8664846980149228,0.3408006258430315,0.0,1.0,0.0,0.0,0.0,115400.0
0.5678710531156314,-0.7561443782279424,1.120495763342832,0.3122588959305614,-0.05643041909730866,0.2776285451071016,0.838913327622157,0.1403049586845658,-0.32918109070995455,-0.8864406877808342,1.0,0.0,0.0,0.0,0.0,345900.0
-1.3085724267447159,1.0621413485731541,1.758524412482507,0.18411416049377435,-0.10919054352509105,-0.07693291934726089,1.1385356927937467,0.7041831446801886,-1.0128747742825757,-0.042765251048101645,0.0,0.0,0.0,1.0,0.0,340700.0
-1.3085724267447159,1.0688695558116885,1.1925780294582198,0.6735573988398179,0.1894112989609021,0.5343549209961221,1.188842084993325,0.41017195385522703,-0.6953996217713025,-0.8676958844361993,0.0,0.0,0.0,1.0,0.0,292300.0
0.7653914194167205,-0.7626131045820815,0.6808638548626651,-0.3031096379569681,-0.21677323502958717,-0.1881981233504959,0.3201900745911689,-0.3133151263188391,0.12208947205679901,-0.037994607108935416,1.0,0.0,0.0,0.0,0.0,171400.0
-1.2838823809570796,0.9336774338977237,0.6808638548626651,1.3767805972233562,0.8899364563290186,1.8392847800711951,0.291043386997362,-0.834203439387471,0.9885056215924704,-2.2173539631929158,0.0,0.0,0.0,1.0,0.0,394300.0
0.19752036630108916,-0.6167058949129666,0.8288336814635218,-2.8640533637801777,-2.5817185052065263,-2.734715356318469,-0.4101034785145089,-0.6692960918483126,0.8839676313031193,0.7652492958954431,0.0,0.0,0.0,0.0,1.0,275000.0
0.9876018315054459,-0.6794114472178859,-1.731723945045962,0.7333410202414721,0.9829539745454411,0.9393875782163126,-0.5722566017241972,-0.3901778914491196,0.8601811354227236,0.1909626307039289,0.0,1.0,0.0,0.0,0.0,114100.0
0.9876018315054459,-0.8279398085825889,-0.40511317774427846,0.44416556852614925,0.5036073015577407,0.18851173199290458,0.8651915251875689,0.6845661889434266,-1.0857482733937844,0.8481729808643271,0.0,1.0,0.0,0.0,0.0,161000.0
-1.0369819230807182,0.632064992071604,-0.7365465136206101,2.439341183281296,2.130259138714622,2.6357641234881943,0.11331134654364793,-0.12375557200990298,0.16564095959471647,-0.8898734326642083,1.0,0.0,0.0,0.0,0.0,189700.0
-1.357952518319988,1.0315952558254882,0.9022682146245493,-1.67929607765172,-1.833656241767198,-1.8702807481972905,-0.9701556926605204,0.636661298176187,-0.00777117240659775,0.14757380066965525,0.0,0.0,0.0,1.0,0.0,193800.0
-0.7653914194167205,1.0144330777758983,-0.8213752599675835,1.3344801839520732,1.8221057843146948,1.625452149293658,-1.1525501548329369,-0.4781033089169235,0.49256034832131884,0.52641715390255,0.0,1.0,0.0,0.0,0.0,92700.0
0.6172511446909037,-0.717572977483761,0.07242453682251491,0.16287291273783844,0.8790912857677704,0.9128177163653569,-2.7426673837826825,-1.8726222868355011,2.03809112609975,0.0053293038754487635,1.0,0.0,0.0,0.0,0.0,150000.0
-0.49380091575272295,-0.34210588383160084,-0.5693412844794763,-0.8032943013124189,-0.6581459210564985,-0.7015449023965399,-0.23230689579880112,-0.34035235472324527,0.04697291084140609,0.16132722581394543,0.0,0.0,0.0,0.0,1.0,131600.0
-0.172830320513453,0.4767024447338389,-1.9341111876210793,-0.7192947640419045,-0.605026219344078,-0.7272182051505727,0.4453310287766427,-0.0001705007488400146,-0.5627395627629669,0.3998213333900748,0.0,1.0,0.0,0.0,0.0,104200.0
-1.4073326098952603,1.0755762029065223,1.758524412482507,0.8856697269497367,-0.018426006444468648,0.7197222584223326,1.2576688609906097,0.4779956716410765,-0.25258300207242884,-2.0206066281484136,0.0,0.0,0.0,1.0,0.0,500001.0
0.8147715109919929,-0.7951305839903615,-0.08445670936212549,0.23276216534049987,-0.40317407854596476,-0.39842005980857514,2.1917966707814194,1.6156343106587092,-2.4248044775728266,0.02258688928147172,1.0,0.0,0.0,0.0,0.0,411800.0
-1.3332624725323519,1.2178238059304751,1.264344882948906,0.48169978598590785,0.6104061978256548,0.6878660505252471,0.06334726544003962,-0.43135969703826216,0.29911237903539734,-0.11724048747616858,0.0,0.0,0.0,1.0,0.0,126000.0
-1.382642564107624,0.9585740857518693,-0.9937501357958212,1.9059232825705594,1.7594959372314662,1.6580772168240538,1.1787944335377527,0.6741706580956303,-0.9074262379136564,0.33100758928086166,0.0,0.0,0.0,0.0,1.0,345100.0
0.6419411904785398,-0.7048072467650975,1.1925780294582198,-0.8854070964496489,0.43462427779885493,-0.17297690286550013,-2.148249400339268,-2.241232839221346,1.6579753863713163,1.5504119194701451,1.0,0.0,0.0,0.0,0.0,115600.0
-1.0863620146559905,0.7434641289240914,-0.8213752599675835,-0.9320783198634132,-0.20196782664330865,-0.41132195988542514,-1.160549214502429,-1.670499837067363,1.7344546949956487,0.6291931888810868,1.0,0.0,0.0,0.0,0.0,171300.0
-0.29628054945163373,1.3993216505611792,-0.08445670936212549,-1.0431584141809171,-1.744527096551382,-1.3731421691983954,-1.086925671519415,1.0073991977391699,-0.1337533129680104,-1.4792580202954289,0.0,1.0,0.0,0.0,0.0,94400.0
0.5925610989032675,-0.6291581684719845,1.406964743766015,0.25040331169633534,0.10715447371383305,0.21349462233953473,0.8249438295077508,0.14184559659481832,-0.5586634286168914,-0.23146034683725505,1.0,0.0,0.0,0.0,0.0,247100.0
-0.6666312362661759,0.9621077477547811,0.07242453682251491,-0.824214822717182,-0.6703768198238272,-0.839538946927961,-0.9920659060007196,0.016249165327103167,0.31062175050656177,0.5447487406213326,0.0,1.0,0.0,0.0,0.0,90600.0
0.691321282053812,-0.8411458520951357,0.606305551167302,0.16642990632041374,0.008084591101209041,0.014494936794156693,0.3736965796300872,0.4286882515971955,-0.6321769943531821,0.034157434421680774,1.0,0.0,0.0,0.0,0.0,218800.0
0.04938009157527229,0.4810285938497417,-1.351336676965614,-0.0021014407861829243,-0.22897733903351192,-0.2424737160293197,0.7573380449438752,0.6570825868041089,-1.0369562122606018,0.08123462296260085,0.0,1.0,0.0,0.0,0.0,115600.0
0.04938009157527229,0.8124152145462503,-0.40511317774427846,-0.20158041966405574,-3.013791977311972,-2.646047312497498,0.22159139120070567,5.812876759443981,-0.02960375173599883,-2.092004937773222,0.0,1.0,0.0,0.0,0.0,125000.0
0.22221041208872533,0.045797161439804016,0.755035955181795,-1.105048410805695,-0.6408266221481513,-0.8562211954067619,-1.4689577225390182,-0.8574646389351519,0.689857732469979,0.6811383266777461,0.0,1.0,0.0,0.0,0.0,58100.0
0.8147715109919929,-0.9827068708246263,-0.16372101170618064,-0.3922377203839316,-0.9116980140042886,-0.16164168052217806,-0.18595907528520247,-0.6521263964058085,0.5299595386696879,-2.47045997320671,1.0,0.0,0.0,0.0,0.0,455000.0
-1.1110520604436265,1.3793668265743837,0.6808638548626651,-2.104405420823288,-1.9169500556133119,-2.1406491195005506,-0.4398187639033276,0.08147748631939941,-0.4318422526898933,0.8983927836909308,0.0,1.0,0.0,0.0,0.0,275000.0
-1.2345022893818074,1.0109839861958119,0.755035955181795,-0.0467718905079565,-0.19394272480797065,-0.09139514357040812,0.22159139120070567,0.1432306551494587,-0.200209766289654,-0.24748211136475493,0.0,0.0,0.0,1.0,0.0,165300.0
1.2098122435941712,-1.479808551803087,-1.0814226302591583,-0.20085523877100128,-0.7094110128565734,-0.873073789896039,1.5126984726361326,1.8103972872200933,-2.322625525253086,0.5306612717191341,0.0,0.0,0.0,0.0,1.0,500001.0
1.2098122435941712,-1.2972934327865147,-0.5693412844794763,0.8234573023551317,0.550449524386986,0.5237139162793065,0.6982166386882649,0.7802699225673352,-1.0228284819174918,0.13914003490805413,1.0,0.0,0.0,0.0,0.0,218500.0
-0.5184909615403591,1.3879456381192101,-1.5380979667732875,-3.2682630913948714,-3.1190699572393066,-3.236051013499552,0.7626230187437351,-0.06002009027253413,2.805233503792699,0.7793779832698768,0.0,1.0,0.0,0.0,0.0,87500.0
0.6172511446909037,-0.7368071308925678,1.120495763342832,-0.7262115622481523,0.09804714196632744,-0.2268038582315602,-1.291569607791709,-1.5273293769147636,1.5494791762980216,0.9105191376385718,1.0,0.0,0.0,0.0,0.0,106900.0
-1.3085724267447159,1.0520083846979171,0.8288336814635218,-0.5296244241592113,0.3014814029705799,-0.10962928030417964,-1.0197505499479407,-1.2281036693321667,1.44271277440436,1.1032749583180916,0.0,0.0,0.0,1.0,0.0,105500.0
-1.357952518319988,1.8167494147304384,0.606305551167302,-0.2553434956084959,-0.5339979430561381,-0.1317447633558687,-1.3493791689070966,-0.33084274515458356,0.18795580443991325,-1.2009119975701699,0.0,1.0,0.0,0.0,0.0,74800.0
0.22221041208872533,0.015282270167704769,0.6808638548626651,-0.6498157265494828,-0.5999732774493582,-0.592949633904495,-1.5574886188990027,-0.1877736548039241,0.049106961988016166,0.008292794470604749,0.0,1.0,0.0,0.0,0.0,53300.0
1.2345022893818074,-0.6920867619818054,0.9022682146245493,0.12450357128272314,0.5953575693438456,0.11814127389907964,-0.9960021195362356,0.055242018341601855,0.15184901079077623,1.2218916506237683,0.0,1.0,0.0,0.0,0.0,72500.0
0.14814027472581687,-0.5919333657170966,-0.16372101170618064,1.437167792447604,1.861958758521813,1.6742291677268724,-0.5146725831270962,-0.34696828681780983,0.6537684773652159,0.5077724035897009,0.0,0.0,0.0,0.0,1.0,213200.0
1.1110520604436265,-0.6920867619818054,-0.16372101170618064,-0.6032517564385532,-0.7828293505384715,-0.763828492038478,-0.3134431685852182,0.45368875322352425,-0.0802579437015743,-0.03645337614576551,0.0,1.0,0.0,0.0,0.0,96800.0
